# ICM42688 vertical acceleration GUI log
# vertical_accel_mps2=(accel_z_g-1.0)*9.80665
# start_unix=1778752813
host_time_iso,elapsed_s,imu_time_us,imu_sample,imu_temp_c,accel_x_g,accel_y_g,accel_z_g,vertical_accel_g,vertical_accel_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_failed_reads
2026-05-14T18:00:24.420,11.180,31705953,1482,25.694,-0.00098,-0.01465,-0.97852,-1.978520,-19.402653,0.122,0.183,-0.122,2
2026-05-14T18:00:24.435,11.195,31731211,1483,25.710,-0.00146,-0.01611,-0.97998,-1.979980,-19.416971,0.976,0.244,-0.061,2
2026-05-14T18:00:24.460,11.220,31751203,1484,25.694,-0.00098,-0.01660,-0.98193,-1.981930,-19.436094,-0.610,0.183,-0.183,2
2026-05-14T18:00:24.471,11.231,31765959,1485,25.694,-0.00098,-0.01660,-0.98193,-1.981930,-19.436094,-0.610,0.183,-0.183,2
2026-05-14T18:00:24.495,11.255,31792213,1486,25.755,-0.00146,-0.01514,-0.97998,-1.979980,-19.416971,-0.244,0.244,-0.061,2
2026-05-14T18:00:24.519,11.278,31812220,1487,25.710,0.00000,-0.01563,-0.98096,-1.980960,-19.426581,-0.488,0.183,-0.183,2
2026-05-14T18:00:24.531,11.291,31826956,1488,25.710,0.00000,-0.01563,-0.98096,-1.980960,-19.426581,-0.488,0.183,-0.183,2
2026-05-14T18:00:24.556,11.316,31853226,1489,25.710,-0.00098,-0.01465,-0.97705,-1.977050,-19.388237,-0.305,0.122,-0.183,2
2026-05-14T18:00:24.582,11.341,31873219,1490,25.725,-0.00146,-0.01514,-0.97949,-1.979490,-19.412166,0.061,0.183,-0.061,2
2026-05-14T18:00:24.594,11.354,31888946,1491,25.725,-0.00146,-0.01514,-0.97949,-1.979490,-19.412166,0.061,0.183,-0.061,2
2026-05-14T18:00:24.620,11.379,31914210,1492,25.725,-0.00195,-0.01367,-0.98193,-1.981930,-19.436094,-1.829,0.122,-0.183,2
2026-05-14T18:00:24.642,11.402,31934210,1493,25.740,-0.00146,-0.01318,-0.97852,-1.978520,-19.402653,-0.549,0.183,-0.122,2
2026-05-14T18:00:24.654,11.414,31948953,1494,25.740,-0.00146,-0.01318,-0.97852,-1.978520,-19.402653,-0.549,0.183,-0.122,2
2026-05-14T18:00:24.677,11.437,31975238,1495,25.725,-0.00146,-0.01514,-0.98145,-1.981450,-19.431387,0.183,0.244,-0.122,2
2026-05-14T18:00:24.701,11.460,31995212,1496,25.755,-0.00244,-0.01318,-0.97803,-1.978030,-19.397848,-0.061,0.244,-0.061,2
2026-05-14T18:00:24.713,11.473,32010962,1497,25.755,-0.00146,-0.01465,-0.97852,-1.978520,-19.402653,0.793,0.244,-0.122,2
2026-05-14T18:00:24.738,11.498,32036234,1498,25.740,-0.00195,-0.01563,-0.98096,-1.980960,-19.426581,0.061,0.183,-0.122,2
2026-05-14T18:00:24.763,11.522,32056221,1499,25.785,-0.00195,-0.01514,-0.97803,-1.978030,-19.397848,0.061,0.183,-0.061,2
2026-05-14T18:00:24.775,11.535,32070953,1500,25.785,-0.00195,-0.01514,-0.97803,-1.978030,-19.397848,0.061,0.183,-0.061,2
2026-05-14T18:00:24.801,11.560,32097238,1501,25.785,-0.00049,-0.01611,-0.97852,-1.978520,-19.402653,0.976,0.366,-0.122,2
2026-05-14T18:00:24.822,11.582,32117212,1502,25.815,-0.00195,-0.01660,-0.98193,-1.981930,-19.436094,0.183,0.183,-0.122,2
2026-05-14T18:00:24.833,11.593,32132962,1503,25.800,-0.00146,-0.01660,-0.98193,-1.981930,-19.436094,-0.732,0.122,-0.122,2
2026-05-14T18:00:24.917,11.677,32158211,1504,25.785,-0.00195,-0.01563,-0.97949,-1.979490,-19.412166,-0.488,0.183,-0.183,2
2026-05-14T18:00:24.918,11.677,32178210,1505,25.785,-0.00098,-0.01514,-0.98047,-1.980470,-19.421776,0.000,0.183,-0.122,2
2026-05-14T18:00:24.918,11.678,32193947,1506,25.785,-0.00098,-0.01563,-0.97949,-1.979490,-19.412166,-0.061,0.183,-0.061,2
2026-05-14T18:00:24.923,11.683,32219209,1507,25.785,0.00000,-0.01563,-0.97998,-1.979980,-19.416971,-0.366,0.183,-0.122,2
2026-05-14T18:00:24.947,11.706,32239213,1508,25.800,-0.00146,-0.01563,-0.97949,-1.979490,-19.412166,-0.427,0.122,-0.244,2
2026-05-14T18:00:24.959,11.719,32253973,1509,25.785,-0.00049,-0.00049,-0.00049,-1.000490,-9.811455,-0.061,-0.061,-0.061,2
2026-05-14T18:00:24.984,11.744,32280232,1510,25.785,-0.00049,-0.01660,-0.97754,-1.977540,-19.393043,0.000,0.244,-0.122,2
2026-05-14T18:00:25.010,11.769,32300233,1511,25.785,-0.00195,-0.01465,-0.97705,-1.977050,-19.388237,-0.549,0.183,-0.244,2
2026-05-14T18:00:25.022,11.782,32315964,1512,25.815,-0.00146,-0.01514,-0.97998,-1.979980,-19.416971,0.488,0.183,-0.061,2
2026-05-14T18:00:25.046,11.806,32341234,1513,25.830,-0.00195,-0.01660,-0.98242,-1.982420,-19.440899,0.549,0.183,0.122,2
2026-05-14T18:00:25.071,11.831,32361219,1514,25.815,-0.00098,-0.01611,-0.98096,-1.980960,-19.426581,0.244,0.122,0.122,2
2026-05-14T18:00:25.113,11.873,32403164,1515,25.830,-0.00049,-0.01611,-0.97998,-1.979980,-19.416971,-0.244,0.244,-0.244,2
2026-05-14T18:00:25.120,11.880,32418213,1516,25.815,-0.00195,-0.01514,-0.97998,-1.979980,-19.416971,0.366,0.244,-0.183,2
2026-05-14T18:00:25.144,11.903,32438211,1517,25.845,-0.00146,-0.01416,-0.97949,-1.979490,-19.412166,0.366,0.244,-0.061,2
2026-05-14T18:00:25.156,11.916,32453938,1518,25.845,-0.00146,-0.01416,-0.97949,-1.979490,-19.412166,0.366,0.244,-0.061,2
2026-05-14T18:00:25.181,11.940,32479208,1519,25.830,-0.00049,-0.01709,-0.97949,-1.979490,-19.412166,0.549,0.244,-0.061,2
2026-05-14T18:00:25.205,11.965,32499212,1520,25.830,0.00000,-0.01709,-0.98096,-1.980960,-19.426581,0.366,0.183,-0.061,2
2026-05-14T18:00:25.218,11.978,32514956,1521,25.830,0.00000,-0.01709,-0.98096,-1.980960,-19.426581,0.366,0.183,-0.061,2
2026-05-14T18:00:25.243,12.003,32540209,1522,25.830,-0.00195,-0.01563,-0.98047,-1.980470,-19.421776,-0.671,0.183,-0.244,2
2026-05-14T18:00:25.266,12.026,32560210,1523,25.785,-0.00244,-0.01563,-0.98096,-1.980960,-19.426581,-0.549,0.183,-0.244,2
2026-05-14T18:00:25.279,12.039,32574943,1524,25.785,-0.00244,-0.01563,-0.98096,-1.980960,-19.426581,-0.549,0.183,-0.244,2
2026-05-14T18:00:25.304,12.064,32601209,1525,25.845,-0.00049,-0.01611,-0.98047,-1.980470,-19.421776,0.183,0.244,0.000,2
2026-05-14T18:00:25.329,12.089,32621203,1526,25.845,-0.00098,-0.01660,-0.97803,-1.978030,-19.397848,0.122,0.183,-0.061,2
2026-05-14T18:00:25.342,12.101,32635946,1527,25.845,-0.00098,-0.01660,-0.97803,-1.978030,-19.397848,0.122,0.183,-0.061,2
2026-05-14T18:00:25.419,12.178,32661211,1528,25.876,-0.00146,-0.01611,-0.98242,-1.982420,-19.440899,-0.366,0.183,-0.122,2
2026-05-14T18:00:25.419,12.179,32681208,1529,25.876,-0.00098,-0.01563,-0.97998,-1.979980,-19.416971,-0.122,0.122,-0.183,2
2026-05-14T18:00:25.420,12.179,32696946,1530,25.876,-0.00098,-0.01563,-0.97998,-1.979980,-19.416971,-0.122,0.122,-0.183,2
2026-05-14T18:00:25.432,12.191,32722218,1531,25.891,-0.00195,-0.01709,-0.98047,-1.980470,-19.421776,-0.122,0.183,-0.122,2
2026-05-14T18:00:25.444,12.204,32742209,1532,25.876,-0.00098,-0.01807,-0.97900,-1.979000,-19.407360,-0.366,0.183,-0.122,2
2026-05-14T18:00:25.468,12.227,32757965,1533,25.876,-0.00098,-0.01807,-0.97900,-1.979000,-19.407360,-0.366,0.183,-0.122,2
2026-05-14T18:00:25.491,12.251,32783227,1534,25.906,0.00000,-0.01611,-0.98145,-1.981450,-19.431387,0.000,0.183,-0.183,2
2026-05-14T18:00:25.514,12.273,32803212,1535,25.891,-0.00098,-0.01660,-0.97900,-1.979000,-19.407360,-0.122,0.183,-0.122,2
2026-05-14T18:00:25.527,12.286,32817943,1536,25.891,-0.00098,-0.01660,-0.97900,-1.979000,-19.407360,-0.122,0.183,-0.122,2
2026-05-14T18:00:25.552,12.311,32844204,1537,25.906,-0.00098,-0.01611,-0.98096,-1.980960,-19.426581,-0.244,0.183,-0.122,2
2026-05-14T18:00:25.564,12.324,32864213,1538,25.921,-0.00098,-0.01611,-0.97998,-1.979980,-19.416971,-0.549,0.183,-0.122,2
2026-05-14T18:00:25.589,12.349,32879956,1539,25.936,-0.00146,-0.01514,-0.97998,-1.979980,-19.416971,-0.061,0.183,-0.061,2
2026-05-14T18:00:25.613,12.372,32905220,1540,25.936,-0.00244,-0.01563,-0.97998,-1.979980,-19.416971,-0.061,0.183,-0.122,2
2026-05-14T18:00:25.635,12.394,32925211,1541,25.936,-0.00049,-0.01611,-0.98096,-1.980960,-19.426581,-0.244,0.183,-0.061,2
2026-05-14T18:00:25.647,12.406,32940969,1542,25.906,-0.00146,-0.01563,-0.98096,-1.980960,-19.426581,-0.244,0.183,-0.122,2
2026-05-14T18:00:25.670,12.430,32966230,1543,25.921,-0.00049,-0.01514,-0.97998,-1.979980,-19.416971,-0.122,0.183,-0.122,2
2026-05-14T18:00:25.693,12.453,32986228,1544,25.921,-0.00098,-0.01465,-0.97998,-1.979980,-19.416971,-0.488,0.183,-0.061,2
2026-05-14T18:00:25.706,12.465,33001956,1545,25.951,-0.00195,-0.01611,-0.97998,-1.979980,-19.416971,-0.549,0.122,-0.061,2
2026-05-14T18:00:25.731,12.491,33027231,1546,25.936,-0.00049,-0.01514,-0.98096,-1.980960,-19.426581,-0.061,0.183,-0.122,2
2026-05-14T18:00:25.756,12.515,33047221,1547,25.936,-0.00098,-0.01611,-0.98047,-1.980470,-19.421776,0.061,0.122,-0.122,2
2026-05-14T18:00:25.768,12.528,33062956,1548,25.921,-0.00098,-0.01514,-0.98047,-1.980470,-19.421776,-0.122,0.183,-0.061,2
2026-05-14T18:00:25.793,12.553,33088212,1549,25.966,-0.00098,-0.01563,-0.97949,-1.979490,-19.412166,-0.488,0.183,-0.061,2
2026-05-14T18:00:25.818,12.577,33108228,1550,25.906,-0.00146,-0.01514,-0.97900,-1.979000,-19.407360,-0.122,0.122,-0.061,2
2026-05-14T18:00:25.831,12.590,33123943,1551,25.921,-0.00195,-0.01563,-0.98047,-1.980470,-19.421776,0.061,0.183,-0.122,2
2026-05-14T18:00:25.856,12.615,33149209,1552,25.966,-0.00098,-0.01611,-0.98193,-1.981930,-19.436094,-0.366,0.183,-0.122,2
2026-05-14T18:00:25.917,12.677,33169212,1553,25.981,-0.00049,-0.01465,-0.97949,-1.979490,-19.412166,-0.671,0.183,-0.061,2
2026-05-14T18:00:25.928,12.688,33183942,1554,25.951,-0.00146,-0.01514,-0.97998,-1.979980,-19.416971,-0.305,0.183,-0.061,2
2026-05-14T18:00:25.929,12.688,33210217,1555,25.996,-0.00146,-0.01465,-0.97998,-1.979980,-19.416971,-0.244,0.183,-0.183,2
2026-05-14T18:00:25.939,12.699,33230227,1556,25.966,-0.00098,-0.01563,-0.98193,-1.981930,-19.436094,-0.183,0.183,-0.122,2
2026-05-14T18:00:25.951,12.710,33245971,1557,25.996,-0.00049,-0.01514,-0.97900,-1.979000,-19.407360,-0.122,0.122,-0.122,2
2026-05-14T18:00:25.976,12.735,33271232,1558,26.011,-0.00098,-0.01611,-0.97949,-1.979490,-19.412166,0.061,0.183,-0.061,2
2026-05-14T18:00:26.001,12.760,33291230,1559,25.981,-0.00195,-0.01465,-0.98145,-1.981450,-19.431387,-0.061,0.183,-0.122,2
2026-05-14T18:00:26.013,12.773,33305969,1560,25.966,-0.00098,-0.01563,-0.98047,-1.980470,-19.421776,-0.427,0.183,-0.122,2
2026-05-14T18:00:26.038,12.798,33332217,1561,25.996,-0.00098,-0.01611,-0.97949,-1.979490,-19.412166,-0.061,-248.841,-0.061,2
2026-05-14T18:00:26.063,12.823,33352221,1562,26.042,-0.00195,-0.01416,-0.97852,-1.978520,-19.402653,0.061,0.183,-0.183,2
2026-05-14T18:00:26.076,12.836,33367958,1563,26.027,-0.00146,-0.01563,-0.98145,-1.981450,-19.431387,0.000,0.183,-0.122,2
2026-05-14T18:00:26.114,12.873,33404965,1564,25.996,-0.00049,-0.01514,-0.97949,-1.979490,-19.412166,-0.915,0.122,-0.122,2
2026-05-14T18:00:26.139,12.899,33430220,1565,25.996,-0.00146,-0.01416,-0.97803,-1.978030,-19.397848,-0.427,0.183,-0.122,2
2026-05-14T18:00:26.152,12.911,33450220,1566,26.011,-0.00098,-0.01514,-0.97852,-1.978520,-19.402653,0.244,0.183,-0.122,2
2026-05-14T18:00:26.175,12.934,33465956,1567,26.042,-0.00146,-0.01563,-0.98145,-1.981450,-19.431387,-0.244,0.183,-0.122,2
2026-05-14T18:00:26.199,12.959,33491233,1568,26.042,-0.00146,-0.01416,-0.98096,-1.980960,-19.426581,-0.366,0.183,-0.061,2
2026-05-14T18:00:26.211,12.971,33511227,1569,26.011,-0.00146,-0.01416,-0.98047,-1.980470,-19.421776,0.061,0.122,-0.122,2
2026-05-14T18:00:26.236,12.996,33526954,1570,26.027,-0.00098,-0.01611,-0.98047,-1.980470,-19.421776,0.305,0.244,-0.183,2
2026-05-14T18:00:26.259,13.019,33552220,1571,26.027,-0.00146,-0.01514,-0.98047,-1.980470,-19.421776,-0.122,0.183,-0.122,2
2026-05-14T18:00:26.284,13.044,33572220,1572,26.011,-0.00098,-0.01465,-0.97900,-1.979000,-19.407360,-0.366,0.183,-0.122,2
2026-05-14T18:00:26.297,13.057,33587969,1573,26.027,-0.00146,-0.01514,-0.97998,-1.979980,-19.416971,0.000,0.244,-0.061,2
2026-05-14T18:00:26.320,13.080,33613214,1574,26.057,-0.00195,-0.01465,-0.97998,-1.979980,-19.416971,0.000,0.183,-0.122,2
2026-05-14T18:00:26.343,13.103,33633227,1575,26.042,-0.00195,-0.01465,-0.98145,-1.981450,-19.431387,-0.244,0.183,-0.183,2
2026-05-14T18:00:26.405,13.165,33648967,1576,26.042,-0.00098,-0.01367,-0.97998,-1.979980,-19.416971,-0.244,0.183,-0.183,2
2026-05-14T18:00:26.416,13.175,33674220,1577,26.027,-0.00098,-0.01514,-0.98047,-1.980470,-19.421776,0.061,0.244,-0.122,2
2026-05-14T18:00:26.416,13.176,33694220,1578,26.057,-0.00195,-0.01611,-0.98145,-1.981450,-19.431387,-0.122,0.244,-0.122,2
2026-05-14T18:00:26.421,13.180,33709944,1579,26.027,-0.00146,-0.01563,-0.98145,-1.981450,-19.431387,-0.671,0.183,-0.122,2
2026-05-14T18:00:26.443,13.203,33735208,1580,26.057,-0.00098,-0.01416,-0.97900,-1.979000,-19.407360,-0.610,0.183,-0.183,2
2026-05-14T18:00:26.466,13.225,33755212,1581,26.057,-0.00195,-0.01465,-0.97852,-1.978520,-19.402653,-0.061,-0.061,-0.061,2
2026-05-14T18:00:26.477,13.236,33770955,1582,26.087,-0.00049,-0.01465,-0.97949,-1.979490,-19.412166,0.183,0.122,-0.122,2
2026-05-14T18:00:26.502,13.262,33796228,1583,26.087,-0.00049,-0.01514,-0.98193,-1.981930,-19.436094,-0.427,0.183,-0.061,2
2026-05-14T18:00:26.526,13.286,33816212,1584,26.042,-0.00049,-0.01416,-0.98047,-1.980470,-19.421776,-0.488,0.183,-0.122,2
2026-05-14T18:00:26.539,13.298,33831943,1585,26.072,-0.00098,-0.02783,-0.00049,-1.000490,-9.811455,-0.061,-0.061,-0.061,2
2026-05-14T18:00:26.564,13.323,33857226,1586,26.087,-0.00049,-0.01367,-0.97949,-1.979490,-19.412166,0.305,0.183,-0.122,2
2026-05-14T18:00:26.589,13.348,33877227,1587,26.072,-0.00195,-0.01465,-0.98096,-1.980960,-19.426581,0.061,0.183,-0.183,2
2026-05-14T18:00:26.602,13.361,33892954,1588,26.087,-0.00098,-0.01563,-0.97949,-1.979490,-19.412166,-0.122,0.183,-0.183,2
2026-05-14T18:00:26.627,13.386,33918228,1589,26.102,-0.00244,-0.01416,-0.97949,-1.979490,-19.412166,-0.183,0.183,-0.122,2
2026-05-14T18:00:26.639,13.399,33938220,1590,26.087,-0.00146,-0.01416,-0.97900,-1.979000,-19.407360,0.244,0.183,-0.122,2
2026-05-14T18:00:26.664,13.424,33953969,1591,26.117,-0.00098,-0.01514,-0.98096,-1.980960,-19.426581,0.000,0.122,-0.122,2
2026-05-14T18:00:26.689,13.449,33979226,1592,26.087,-0.00098,-0.01514,-0.97949,-1.979490,-19.412166,-0.427,0.183,-0.122,2
2026-05-14T18:00:26.702,13.462,33999227,1593,26.102,0.00000,-0.01416,-0.97998,-1.979980,-19.416971,-0.427,0.183,-0.183,2
2026-05-14T18:00:26.715,13.475,34014967,1594,26.087,0.00000,-0.01563,-0.98145,-1.981450,-19.431387,-0.427,0.183,-0.122,2
2026-05-14T18:00:26.741,13.501,34040236,1595,26.117,-0.00195,-0.01514,-0.98096,-1.980960,-19.426581,-0.488,0.183,-0.122,2
2026-05-14T18:00:26.765,13.525,34060220,1596,26.117,-0.00146,-0.01416,-0.97900,-1.979000,-19.407360,-0.305,0.183,-0.122,2
2026-05-14T18:00:26.778,13.538,34075956,1597,26.117,-0.00098,-0.01367,-0.97998,-1.979980,-19.416971,-0.305,0.183,-0.122,2
2026-05-14T18:00:26.803,13.563,34101233,1598,26.117,-0.00195,-0.01465,-0.97803,-1.978030,-19.397848,0.000,0.183,-0.122,2
2026-05-14T18:00:26.828,13.588,34121227,1599,26.132,-0.00098,-0.01514,-0.97998,-1.979980,-19.416971,0.183,0.183,-0.122,2
2026-05-14T18:00:26.841,13.600,34136954,1600,26.132,-0.00244,-0.01465,-0.98047,-1.980470,-19.421776,0.122,0.183,-0.122,2
2026-05-14T18:00:26.921,13.680,34162228,1601,26.102,-0.00098,-0.01416,-0.98047,-1.980470,-19.421776,-0.366,0.183,-0.183,2
2026-05-14T18:00:26.921,13.681,34182220,1602,26.102,-0.00146,-0.01318,-0.97900,-1.979000,-19.407360,-0.305,0.122,-0.122,2
2026-05-14T18:00:26.921,13.681,34197956,1603,26.132,-0.00098,-0.01318,-0.97949,-1.979490,-19.412166,0.000,0.183,-0.122,2
2026-05-14T18:00:26.928,13.687,34223234,1604,26.147,-0.00049,-0.01563,-0.97949,-1.979490,-19.412166,0.183,0.122,-0.183,2
2026-05-14T18:00:26.949,13.708,34243227,1605,26.162,-0.00146,-0.01514,-0.97900,-1.979000,-19.407360,0.549,0.183,-0.122,2
2026-05-14T18:00:26.961,13.721,34258967,1606,26.117,-0.00049,-0.01416,-0.97852,-1.978520,-19.402653,1.220,0.244,-0.122,2
2026-05-14T18:00:26.986,13.746,34284236,1607,26.147,-0.00049,-0.01611,-0.98242,-1.982420,-19.440899,0.549,0.244,-0.244,2
2026-05-14T18:00:27.008,13.767,34304220,1608,26.147,-0.00146,-0.01660,-0.98242,-1.982420,-19.440899,0.183,0.183,-0.183,2
2026-05-14T18:00:27.020,13.780,34319956,1609,26.147,-0.00049,-0.01563,-0.98047,-1.980470,-19.421776,-0.183,0.183,-0.122,2
2026-05-14T18:00:27.054,13.814,34345226,1610,26.117,-0.00049,-0.01660,-0.97949,-1.979490,-19.412166,-0.122,0.122,-0.183,2
2026-05-14T18:00:27.065,13.825,34365227,1611,26.147,-0.00049,-0.01563,-0.98047,-1.980470,-19.421776,-0.122,0.122,-0.183,2
2026-05-14T18:00:27.089,13.849,34380954,1612,26.147,-0.00195,-0.01563,-0.98047,-1.980470,-19.421776,0.122,0.183,-0.122,2
2026-05-14T18:00:27.127,13.886,34417959,1613,26.147,-0.00098,-0.01514,-0.97949,-1.979490,-19.412166,-0.061,0.122,-0.183,2
2026-05-14T18:00:27.150,13.909,34443233,1614,26.162,-0.00195,-0.01660,-0.97852,-1.978520,-19.402653,-0.061,0.122,-0.122,2
2026-05-14T18:00:27.174,13.934,34463220,1615,26.162,-0.00195,-0.01563,-1.75049,-2.750490,-26.973093,-0.061,-0.061,-0.061,2
2026-05-14T18:00:27.187,13.947,34477969,1616,26.147,-0.00195,-0.01563,-0.98047,-1.980470,-19.421776,-0.244,0.183,-0.122,2
2026-05-14T18:00:27.212,13.972,34504226,1617,26.147,-0.00098,-0.01563,-0.98047,-1.980470,-19.421776,-0.732,0.183,-0.122,2
2026-05-14T18:00:27.225,13.984,34524209,1618,26.162,-0.00098,-0.01465,-0.98047,-1.980470,-19.421776,-0.549,0.183,-0.183,2
2026-05-14T18:00:27.250,14.009,34539959,1619,26.208,-0.00146,-0.01514,-0.97949,-1.979490,-19.412166,-0.305,0.183,-0.183,2
2026-05-14T18:00:27.275,14.034,34565233,1620,26.193,-0.00195,-0.01611,-0.97900,-1.979000,-19.407360,-0.244,0.183,-0.122,2
2026-05-14T18:00:27.288,14.047,34585220,1621,26.178,-0.00146,-0.01563,-0.97998,-1.979980,-19.416971,-0.183,0.244,-0.061,2
2026-05-14T18:00:27.310,14.069,34599957,1622,26.162,-0.00049,-0.01563,-0.97998,-1.979980,-19.416971,0.000,0.183,-0.061,2
2026-05-14T18:00:27.335,14.095,34626211,1623,26.208,-0.00146,-0.01563,-0.98096,-1.980960,-19.426581,0.244,0.183,-0.122,2
2026-05-14T18:00:27.348,14.107,34646204,1624,26.193,-0.00098,-0.01563,-0.98096,-1.980960,-19.426581,0.122,0.183,-0.183,2
2026-05-14T18:00:27.401,14.160,34660945,1625,26.208,-0.00146,-0.01660,-0.98242,-1.982420,-19.440899,-0.061,0.183,-0.122,2
2026-05-14T18:00:27.413,14.172,34686227,1626,26.178,-0.00049,-0.01563,-0.97949,-1.979490,-19.412166,-0.183,0.183,-0.183,2
2026-05-14T18:00:27.418,14.178,34706208,1627,26.208,-0.00098,-0.01660,-0.97949,-1.979490,-19.412166,0.244,0.183,-0.122,2
2026-05-14T18:00:27.426,14.186,34721949,1628,26.178,-0.00098,-0.01611,-0.98096,-1.980960,-19.426581,0.122,0.244,-0.122,2
2026-05-14T18:00:27.453,14.212,34747210,1629,26.193,-0.00195,-0.01660,-0.98145,-1.981450,-19.431387,-0.244,0.183,-0.122,2
2026-05-14T18:00:27.479,14.238,34767209,1630,26.193,-0.00195,-0.01563,-0.98242,-1.982420,-19.440899,-0.366,0.183,-0.122,2
2026-05-14T18:00:27.500,14.260,34782947,1631,26.208,-0.00146,-0.01563,-0.97998,-1.979980,-19.416971,-0.183,0.183,-0.183,2
2026-05-14T18:00:27.514,14.273,34808207,1632,26.208,0.00000,-0.01660,-0.98096,-1.980960,-19.426581,0.000,0.183,-0.122,2
2026-05-14T18:00:27.528,14.288,34828204,1633,26.208,-0.00244,-0.01611,-0.98145,-1.981450,-19.431387,0.122,0.183,-0.122,2
2026-05-14T18:00:27.554,14.314,34842943,1634,26.178,-0.00146,-0.01660,-0.98096,-1.980960,-19.426581,-0.061,0.244,-0.061,2
2026-05-14T18:00:27.580,14.339,34868210,1635,26.253,-0.00146,-0.01611,-0.98145,-1.981450,-19.431387,-0.122,0.183,-0.183,2
2026-05-14T18:00:27.592,14.352,34888212,1636,26.223,-0.00049,-0.01611,-0.98047,-1.980470,-19.421776,-0.305,0.122,-0.183,2
2026-05-14T18:00:27.605,14.365,34903950,1637,26.238,-0.00195,-0.01660,-0.98193,-1.981930,-19.436094,-0.122,0.183,-0.122,2
2026-05-14T18:00:27.630,14.390,34929211,1638,26.208,-0.00195,-0.01563,-0.98096,-1.980960,-19.426581,0.061,0.183,-0.122,2
2026-05-14T18:00:27.655,14.415,34949212,1639,26.208,-0.00098,-0.01563,-0.98096,-1.980960,-19.426581,0.122,0.183,-0.061,2
2026-05-14T18:00:27.668,14.427,34964951,1640,26.208,-0.00146,-0.01807,-0.98145,-1.981450,-19.431387,0.000,0.183,-0.122,2
2026-05-14T18:00:27.691,14.451,34990228,1641,26.223,-0.00098,-0.01611,-0.97998,-1.979980,-19.416971,0.000,0.183,-0.122,2
2026-05-14T18:00:27.716,14.476,35010212,1642,26.208,-0.00049,-0.01709,-0.98145,-1.981450,-19.431387,0.183,0.183,-0.122,2
2026-05-14T18:00:27.729,14.488,35025965,1643,26.238,-0.00146,-0.01660,-0.97998,-1.979980,-19.416971,0.183,0.122,-0.183,2
2026-05-14T18:00:27.754,14.513,35051235,1644,26.238,-0.00146,-0.01758,-0.98145,-1.981450,-19.431387,0.122,0.183,-0.122,2
2026-05-14T18:00:27.779,14.539,35071221,1645,26.253,-0.00098,-0.01611,-0.97998,-1.979980,-19.416971,0.000,0.183,-0.183,2
2026-05-14T18:00:27.791,14.551,35086956,1646,26.238,-0.00098,-0.01611,-0.98096,-1.980960,-19.426581,-0.122,0.183,-0.122,2
2026-05-14T18:00:27.817,14.577,35112229,1647,26.253,-0.00146,-0.01660,-0.98096,-1.980960,-19.426581,-0.244,0.183,-0.122,2
2026-05-14T18:00:27.842,14.602,35132221,1648,26.238,-0.00195,-0.01660,-0.98047,-1.980470,-19.421776,-0.122,0.122,-0.122,2
2026-05-14T18:00:27.855,14.614,35147969,1649,26.268,-0.00098,-0.01611,-0.98047,-1.980470,-19.421776,0.061,0.183,-0.183,2
2026-05-14T18:00:27.918,14.678,35173234,1650,26.238,-0.00146,-0.01660,-0.98096,-1.980960,-19.426581,0.061,0.122,-0.183,2
2026-05-14T18:00:27.919,14.679,35193221,1651,26.268,-0.00049,-0.01807,-0.98145,-1.981450,-19.431387,-0.366,0.183,-0.122,2
2026-05-14T18:00:27.919,14.679,35208956,1652,26.238,-0.00195,-0.01807,-0.98096,-1.980960,-19.426581,-0.427,0.183,-0.122,2
2026-05-14T18:00:27.936,14.695,35234217,1653,26.253,-0.00195,-0.01563,-0.97998,-1.979980,-19.416971,-0.244,0.122,-0.122,2
2026-05-14T18:00:27.961,14.720,35254221,1654,26.253,-0.00244,-0.01563,-0.97803,-1.978030,-19.397848,0.122,0.244,-0.061,2
2026-05-14T18:00:27.973,14.733,35269968,1655,26.238,0.00000,-0.01709,-0.97998,-1.979980,-19.416971,0.183,0.183,-0.122,2
2026-05-14T18:00:27.998,14.758,35295220,1656,26.253,-0.00098,-0.01709,-0.98047,-1.980470,-19.421776,0.000,0.122,-0.122,2
2026-05-14T18:00:28.024,14.783,35315221,1657,26.268,-0.00146,-0.01514,-0.98145,-1.981450,-19.431387,-0.122,0.122,-0.183,2
2026-05-14T18:00:28.036,14.796,35330955,1658,26.238,-0.00146,-0.01709,-0.97998,-1.979980,-19.416971,-0.061,0.183,-0.183,2
2026-05-14T18:00:28.061,14.821,35356209,1659,26.268,-0.00049,-0.01709,-0.98096,-1.980960,-19.426581,0.366,0.244,-0.061,2
2026-05-14T18:00:28.087,14.846,35376205,1660,26.268,-0.00146,-0.01709,-0.98145,-1.981450,-19.431387,0.061,0.183,-0.122,2
2026-05-14T18:00:28.099,14.859,35390931,1661,26.298,-0.00049,-0.01611,-0.98145,-1.981450,-19.431387,-0.244,0.183,-0.122,2
2026-05-14T18:00:28.135,14.895,35427953,1662,26.298,-0.00146,-0.01709,-0.97949,-1.979490,-19.412166,-0.122,0.183,-0.183,2
2026-05-14T18:00:28.160,14.920,35453220,1663,26.313,-0.00244,-0.01709,-0.97998,-1.979980,-19.416971,-0.061,0.183,-0.122,2
2026-05-14T18:00:28.174,14.933,35473211,1664,26.298,-0.00195,-0.01660,-0.98145,-1.981450,-19.431387,0.061,0.183,-0.122,2
